encompass_id,name,action
27874539,REFUEL #1316,create
27874540,REFUEL #1317,create
27874574,BARTON EXPRESS MART,create
27874588,UNION HOOK'EM HUT,create
27874589,WCP HOOK'EM HUT,create
27874602,CHOOCHA MART 107,create
27874710,FIVE BELOW #5099,create
27874714,POCO LOCO TRAVEL CENTER,create
27874722,QT #4154,create
27874749,PETRO MART #4,create
27874753,HEB #765,create
27874755,DEL VALLE MARKET,create
27874763,LIQUOR DEPOT (PEARCE),create
27874796,SAN MARCOS FUEL EXPRESS,create
27874800,CVS #11306,create
27874802,BUDA LIQUOR DEPOT,create
27874819,812 LIQUOR,create
27874843,PAIGE TRAVEL CENTER,create
27874896,DOLLAR GENERAL #22772,create
27874910,THE AUSTINITE MARKET,create
27875098,DIXIE QUICK STOP,create
27875099,FOODIE'S CORNER #6,create
27875122,PURE LIQUOR,create
27875165,NEU HUB #4,create
27875166,POCO LOCO MARKET #7,create
27875172,LIQUOR DEPOT (CAMINO REAL),create
27875175,CVS #10059,create
27875177,FOOD ZONE #2,create
27875197,QT #4151,create
27875217,THE TEXAN #10,create
27875223,EVEREST LIQUOR,create
27875237,7 ELEVEN #41642,create
27875251,REFUEL #1327,create
27875262,REFUEL #1328,create
27875263,REFUEL #1333,create
27875264,REFUEL #1334,create
27875269,REFUEL #1330,create
27875270,REFUEL #1331,create
27875271,REFUEL #1337,create
27875273,REFUEL #1332,create
27875276,ROYAL BLUE RED RIVER,create
27875293,YETI LIQUOR,create
27875327,BIGS SAMOR INVESTMENT LLC,create
27875381,812 SUPER MERCADO MEXICANA,create
27875415,WOODY'S TRAVEL MARKET,create
27875432,DELAWARE NORTH FOOD AND BEVERAGE,create
27875437,ROYAL BLUE GROCERY SERVICES,create
27875438,BROWN DISTRIBUTING,create
27875475,71 HILL,create
27875517,GROVE MARKET,create
27875574,STARBEAM LIQUOR #3,create
27875581,FIVE BELOW #5090,create
27875625,SKY MARKET,create
27875668,MR. EXPRESS (HWY 71),create
27875669,TXB 63,create
27875673,MUSTANG EXPRESS,create
27875676,THE ZONE,create
27875706,SODEXO INREACH 70310019,create
27875708,LA MEXICANA SUPERMERCADO (AUSTIN),create
27875710,HEB #768,create
27875732,GET N GO 201,create
27875796,INSTAFUEL #1,create
27875803,COSTCO #1629,create
27875804,QT #4125,create
27875824,HI-LAND MARKET,create
27875826,ZAPCO #4,create
27875852,ACADEMY #43,create
27875854,ACADEMY #226,create
27875888,"SKIP'S BEER, WINE & LIQUOR",create
27876018,MINI MAX #9 (KYLE),create
27876144,PALEFACE MARKET (2008),create
27876152,JD'S SUPERMARKET #9,create
27876159,HEB #780,create
27876160,FAMILY DOLLAR #13595,create
27876163,TXB 68,create
27876172,COSTCO #1385,create
27876211,WEIRDO #2118,create
27876222,QT #4136,create
27876238,JD'S #9 (RIVERSIDE),create
27876275,BB MARKET_2,create
27876308,INTA JUICE,create
27876461,ACADEMY #341,create
27876479,UNIVERSITY MARKET,create
27876521,BREAD BASKET (STAGECOACH),create
27876588,FRESHVILLE MARKET #8,create
27876597,SNAX HUT,create
27876705,NEW HUB #6,create
27876710,GAMA WHOLESALE,create
27876740,MINUTE FUEL #2,create
27876747,7 ELEVEN #42153,create
27876771,DOLLAR TREE #2875,create
27876775,DOLLAR TREE #8999,create
27876846,DOLLAR TREE #4228,create
27876923,SKIP'S BEER (MOORE ST),create
27876946,DRIPPING SPRINGS EXPRESS,create
27876954,FOOD BOX #14,create
27876973,OAK HILL SMOKE SHOP INC,create
27876985,SUPER HWY TRUCK STOP,create
27876994,SPIRIT SIX,create
27877066,COURTESY SHELL #2,create
27877070,DOLLAR GENERAL #30133,create
27877137,DOLLAR GENERAL #25379,create
27877196,WALMART FUEL CENTER #4130,create
27877222,CRUNCH N MUNCH,create
27877252,SATELLITE PRINTLAB LLC,create
27877255,POCO LOCO SUPERMERCADO #20,create
27877281,POCO LOCO SUPERMERCADO (BURLESON),create
27877307,BUDDIES MARKET BUDA,create
27877332,UPTOWN LIQUOR (AUSTIN),create
27877347,REFUEL #1352,create
27877406,QT #4181,create
27877438,SPYGLASS GROCERY,create
27877485,EL RICO SUPERMARKET,create
27877516,LANDO'S LIQUOR,create
27877574,NEIGHBORS MARKET (ROSEWOOD),create
27877632,BUDZ VAPES,create
27877640,SPRINGS SUPERSTOP,create
27877680,ONE STOP SHOP (HWY 290),create
27877691,SPECS #011,create
27877699,NORTHERN TOOL #642,create
27877708,SNAG DELIVERY,create
27877756,LAKE TRAVIS FIRE RESCUE,create
27877763,DOLLAR TREE #2988,create
27877765,DOLLAR TREE #3279,create
27877766,DOLLAR TREE #6372,create
27877767,DOLLAR TREE #8060,create
27877779,BOTTLE AND CORK FINE WINE AND SPIRITS,create
27878023,CASA GRANDE SUPERMERCADO 3,create
27878035,MONARCH LIQUOR II,create
27878058,JMART,create
27878062,MINI MART #316,create
27878063,MINI MART #312,create
27878070,AMERICA'S PREMIER VENDING,create
27878071,BOBCAT MART,create
27878083,BREAD BASKET (967),create
27878101,STEINER RANCH LIQUOR,create
27878103,HEB #754,create
27878130,WB LIQUOR AND WINE,create
27878168,21 EXPRESS,create
27878169,BRADSHAW MARKET,create
27878186,MINI MAX #6,create
27878225,BIGS (FREDRICKSBURG),create
27878227,SUNNY'S,create
27878254,CORK & BREW EXPRESS (LAMAR),create
27878256,WORLD LIQUOR & TOBACCO,create
27878257,READY GET GO,create
27878263,MOM'S #10,create
27878265,CORK AND BREW MARKET,create
27878271,QT #4141,create
27878273,BREAD BASKET (LA GRANGE),create
27878278,CAMERON XPRESS MART,create
27878289,DOLLAR TREE #3615,create
27878295,MINUTE FUEL #5,create
27878342,ATOMIC SOULS COUN,create
27878390,HAMILTON LIQUOR LLC,create
27878404,SUPER FAMILY FOOD MART,create
27878423,FOOD BOX #22,create
27878443,THE MAIN SQUEEZE LEMONADE,create
27878479,AUSTIN SELECT MARKET - BURNET,create
27878577,RANCHOS (ROUND MOUNTAIN),create
27878578,MURPHY'S BILLIARDS,create
27878594,BREAD BASKET (1785),create
27878614,THE CHUCKWAGON CAFE,create
27878634,UHLAND MARKET,create
27878636,CREEDMOOR MARKET & DELI,create
27878648,CORK & BREW EXPRESS (RANCH RD),create
27878654,JETRO RESTAURANT DEPOT # 716 (AUSTIN),create
27878670,ST. EDWARD'S UNIVERSITY,create
27878758,QT #4157,create
8218,7 ELEVEN #17436,create
8224,7 ELEVEN #21359,create
8237,7 ELEVEN #25391,create
8238,7 ELEVEN #25445,create
8240,7 ELEVEN #25945,create
8243,7 ELEVEN #26815,create
8245,7 ELEVEN #32248,create
8246,7 ELEVEN #32654,create
8258,ACADEMY #26,create
8259,ACADEMY #27,create
8304,EXPRESS MINI MART,create
8307,AMG MART,create
8334,BIGS (BERTRAM),create
8345,BOBS DRIVE IN,create
8350,BREAD BASKET (JUSTIN LN),create
8355,GREAT OAKS FOOD MART,create
8360,DEB'S LIQUOR HWY 183,create
8369,C MART #6,create
8371,C MART #9,create
8375,CAMCO MARKET,create
8380,CAPITAL FOOD STOP #2,create
8384,CARTER GROCERY,create
8394,ONE STOP #2 (DAVIS ST),create
8410,RICK'S ONE STOP #2,create
8420,CHEVRON FOOD MART (PATTERSON AVE),create
8421,76-MINI FOODS MART,create
8451,AA FOOD MART,create
8460,CORNER STOP (W YOUNG ST),create
8469,CORNER STORE #1308,create
8472,VALERO #1314,create
8475,CORNER STORE #1396,create
8489,CORNER STORE #557,create
8501,COUNTRY CORNER (E ST HWY 29),create
8505,CRACKER BARREL,create
8515,CVS #6893,create
8516,CVS #6894,create
8517,CVS #6895,create
8523,CVS #7442,create
8524,CVS #7474,create
8527,CVS #7719,create
8528,CVS #7735,create
8529,CVS #7827,create
8530,CVS #8322,create
8531,CVS #8323,create
8532,CVS #8357,create
8535,CVS #0928,create
8546,DEBS LIQUOR (RESEARCH BLV,create
8547,DEBS LIQUOR #1,create
8549,RR EXPRESS,create
8550,DESSAU FOOD MART,create
8572,DUTCHESS,create
8574,EASY STOP (KRAMER LN),create
8592,EXPRESS FOOD MART (LAMAR,create
8595,EXPRESS FOOD MART #5,create
8597,CEFCO #74,create
8605,EXXON RIVIERA,create
8635,FAIRFIELD FOOD MART,create
8676,GENERAL STORE #3,create
8680,MUCHO FOOD MART,create
8688,GRANGER FOOD MART,create
8698,H & R FOOD MART,create
8701,HAVEN FOOD MART,create
8708,HILL COUNTRY FOOD MART,create
8725,HUTTO GROCERY STORE,create
8726,HUTTO MARKET,create
8729,HYRIDGE GROCERY,create
8730,INDIAN HILLS STOP & GO,create
8732,J & S QUICK STOP,create
8733,J J FOOD MART,create
8739,FM 973 EXPRESS,create
8746,JIFFY MART (HWY 183),create
8747,JIFFY MART #3,create
8749,JIFFY MART #5,create
8750,JIFFY MART #6,create
8789,KWIK STOP MOBIL,create
8794,LA HACIENDA MARKET,create
8809,LAKESIDE GROCERY,create
8818,LEANDER GROCERY,create
8822,SUPER EXPRESS #5 (SHELL),create
8823,CEFCO #73,create
8850,M N J GROCERY,create
8854,CITGO FOOD MART (MAIN ST),create
8856,MAINSTOP GROCERY,create
8857,MAJIK MART,create
8869,SNAX BASKET (GEORGETOWN),create
8871,POND SPRINGS FOOD MART,create
8874,METRO MART (OHLEN RD,create
8875,METRO STAR (LAMAR BLVD,create
8882,MILLERS FOOD MARKET,create
8893,HILLSIDE GROCERY (LOHNMANS FORD),create
8895,JONESTOWN TEXACO,create
8906,MOON DANCE WINE & SPIRITS,create
8907,MR CONVENIENT,create
8909,MR JIMS,create
8915,MUCHOS SHELL,create
8931,MOMS GROCERY (RUNDBERG LN),create
8943,ONE STOP (PARKFIELD DR),create
8949,OSKIS FOOD STORE,create
8964,PARK & SAK II,create
8965,PARK N SAC,create
8989,FOOD BASKET #7,create
8991,BURNET CHEVRON,create
9059,POWER MART #56,create
9063,PRINCE FOOD MART (MAIN ST),create
9064,PRONTO C STORE,create
9074,QUICK STOP (WILLIAMS DR),create
9075,QUICK STOP (N MAYS ST),create
9100,MI-TIENDITA,create
9101,GO GREEN,create
9135,ROCKY TOP FOOD MART,create
9142,RUDYS COUNTRY STORE (RESEARCH,create
9144,S & S FOOD STORE,create
9178,SAMS QUICKIE PICKIE,create
9187,TIENDA MEXICANA #2,create
9188,JARRELL SHELL,create
9189,THRALL FOOD MART,create
9192,CITGO FOOD MART SHELL,create
9200,AUSTEX SHELL,create
9202,SHELL FOOD MART #3027,create
9203,STAR STOP #37,create
9211,Q & Q MART,create
9214,SHOP N GO,create
9219,DONS SHORT STOP,create
9275,SPEEDY MART (ANDERSON MILL),create
9297,SPEEDY STOP (BRATTON LN),create
9325,7 ELEVEN #36561,create
9327,7 ELEVEN #36563,create
9329,7 ELEVEN #36572,create
9330,7 ELEVEN #36573,create
9332,7 ELEVEN #36575,create
9341,POND SPRINGS XPRESS,create
9346,STEVES LIQUOR,create
9350,STOCK UP FOOD MART,create
9359,CORNER STORE #2102,create
9360,CORNER STORE #2103,create
9361,CORNER STORE #2110,create
9363,VALERO #2141,create
9373,DUCHESS #5 (THRULL),create
9377,SUNRISE #1322,create
9380,SUNRISE MINI MART,create
9381,SUNRISE MINI MART (COLONY CREEK DR),create
9383,SUNRISE MINI MART #27,create
9384,SUNRISE MINI MART #5,create
9398,SUNRISE BEACH FOOD MART,create
9403,STEP N GROCERY,create
9405,KWIK TEXACO LLC,create
9407,TAYLOR MINI MART,create
9414,FLASH MART 3,create
9420,CRS LIQUOR,create
9421,7 ELEVEN #36261,create
9423,TIMEWISE #114,create
9426,7 ELEVEN #36265,create
9427,7 ELEVEN #36266,create
9436,7 ELEVEN #36273,create
9437,7 ELEVEN #36274,create
9441,290 EXPRESS (ELGIN),create
9444,TEXACO (CLUCK CREEK TRL),create
9459,CITGO FOOD MART (I-35),create
9464,BIG D'S,create
9465,NORTHLAND SHELL,create
9467,STAR STOP #36,create
9470,TEXAN MARKET (AMHERST,create
9471,GRAND STOP FOOD MART,create
9472,FOOD BASKET #10,create
9473,TEXAN MARKET #3,create
9474,TEXAN MARKET #4,create
9478,TEXAN MART (HWY 2147,create
9480,TEXAN MART (POLLYANNA AVE,create
9483,CIRCLE K #6981,create
9491,THE STORE (N PATTERSON),create
9498,TIMEWISE #6401,create
9518,TRAVEL MART #11,create
9560,VICS GROCERY,create
9582,WALGREENS #1970,create
9585,WALGREENS #3092,create
9586,WALGREENS #3159,create
9589,WALGREENS #3342,create
9591,WALGREENS #4134,create
9594,WALGREENS #4632,create
9597,WALGREENS #4823,create
9598,WALGREENS #4836,create
9599,WALGREENS #5159,create
9600,WALGREENS #5160,create
9601,WALGREENS #5708,create
9603,WALGREENS #6189,create
9604,WALGREENS #6517,create
9606,WALGREENS #6734,create
9607,WALGREENS #6861,create
9608,WALGREENS #6912,create
9610,WALGREENS #7061,create
9612,WALGREENS #7310,create
9613,WALGREENS #7537,create
9614,WALGREENS #7673,create
9615,WALGREENS #7674,create
9617,WALGREENS #9216,create
9618,WALGREENS #9366,create
9619,WALGREENS #9679,create
9620,WALGREENS #9680,create
9625,PURE TEXAN,create
9626,SPEEDY STOP (N MO PAC EXPY),create
9627,EVERY DAY LIQUOR STORE,create
9637,WHISTLE STOP,create
9642,WILLIAM MART,create
9650,YAGER FOOD STORE,create
9662,TARGET #1066,create
9663,TARGET #1982,create
9664,WALMART SUPERCENTER #5480,create
9665,WALMART SUPERCENTER #475,create
9666,WALMART SUPERCENTER #1129,create
9667,WALMART SUPERCENTER #1303,create
9673,HEB #487,create
9674,HEB #495,create
9675,HEB #591,create
9676,RANDALL'S #2636,create
9677,TARGET #1797,create
9678,WALMART SUPERCENTER #2991,create
9679,HEB #024,create
9680,HEB #265,create
9681,HEB #373,create
9683,HEB #388,create
9684,HEB #580,create
9685,HEB #479,create
9686,HEB #236,create
9691,RANDALL'S #1896,create
9693,TARGET #0095,create
9696,WALMART SUPERCENTER #1185,create
9697,WALMART SUPERCENTER #3569,create
9700,HEB #183,create
9704,HEB #476,create
9706,HEB #096,create
9708,HEB #218,create
9709,HEB #269,create
9710,HEB #451,create
9715,RANDALL'S #2475,create
9718,RANDALL'S #2482,create
9751,DOLLAR GENERAL #12304,create
9757,JONESTOWN COUNTRY STORE,create
9762,BOOMER'S (HWY 29),create
9763,J&S MART,create
9766,WALMART SUPERCENTER #781,create
9772,CITY MARKET AND GRILL,create
9778,LUCKY'S LIQUOR,create
9780,RUDYS COUNTRY STORE #3,create
9809,ELGIN TRAVEL CENTER,create
9836,DOLLAR GENERAL #12501,create
9837,DOLLAR GENERAL #12365,create
9839,RUNDBERG GROCERY,create
9848,BUBBLES #3,create
9849,STAR STOP #33,create
9850,LA HACIENDA (PAYTON GIN RD),create
9854,BURNET EXPRESS,create
9857,MESA MART,create
9877,MI PUEBLITO DISCOTECA (OHLEN DR),create
9885,LA HACIENDA (CAMERON RD),create
9905,DOLLAR GENERAL #12692,create
9918,QUICKWAY GROCERY,create
9921,SPEEDY STOP #1232,create
9934,EXPRESS FOOD MART #2 (CROSS PARK DR),create
19015,CAPITOL FOOD MART #1,create
19016,CVS #0526,create
19020,WALGREENS #10232,create
19026,VALERO #2069,create
19033,7 ELEVEN #36557,create
19034,ZAPCO #2,create
19035,7 ELEVEN #36555,create
19037,7 ELEVEN #36556,create
19045,CVS #0357,create
19103,HEB PLUS #592,create
19113,WALMART SUPERCENTER #5479,create
19122,BLAKE MANOR FOOD MART,create
19123,LOWE'S #361,create
19130,LAMAR FOOD MARKET,create
19132,LUCKY FOOD MART (W 2ND ST),create
19140,NORTH LAMAR QUICK STOP,create
19151,MURPHY USA #7436,create
19162,MURPHY USA #5661,create
19163,MURPHY USA #7712,create
19165,CVS #0116,create
19168,LAKELINE FOOD STOP 1,create
19169,SNAPPY SNACK,create
19170,RUTLAND MARKET,create
19174,TIENDA MEXICANA (RUNDBERG LN STE D),create
19176,SPECS LIQUOR (MO PAC EXPRWY)#62,create
19178,TARGET #2342,create
19181,RZN ENTERPRISES INC,create
19187,WALNUT MARKET #1,create
19190,HEB #31,create
19191,HEB #34,create
19193,PRIME MART,create
19197,HEB C-STORE #101,create
19201,FASTWAY FOOD STOP (POLK ST),create
19209,MURPHY USA #6951,create
19227,MURPHY USA #6929,create
19229,WALGREENS #11271,create
19230,WALGREENS #10961,create
19233,MURPHY USA #7730,create
19235,CVS #6690,create
19240,WALMART SUPERCENTER #77,create
19248,HEB #593,create
19249,HEB #587,create
19252,HEB #433,create
19255,HEB #475,create
19257,JARRELL SUPER MARKET,create
19261,SUPER S FOODS #139,create
19268,VIVA FOOD MART,create
19272,ELGIN QUICK MART,create
19277,MURPHY USA #6745,create
19306,CEFCO #36,create
19309,EUREST -SAMSUNG (FAB1),create
19324,AVENUE FOOD MART (GRAND AVE PKWY),create
19328,SPEEDY EXPRESS,create
19331,SPECS WINE&SPIRITS (UNIV)#63,create
19337,RZ FOOD MART,create
19342,WALGREENS #11566,create
19344,TARGET #2409,create
19346,MANOR XPRESS MART,create
19351,SPEEDY MAX,create
19355,LA FAMILIA MEXICAN MARKET,create
19357,SPEEDY STOP #95,create
19359,XPRESS FUEL,create
19374,FAMILY GROCERY,create
19377,SNACK MAX #2,create
19378,SUPER TARGET #2495,create
19389,SONTERRA TRAVEL CENTER,create
19394,RIATA STOP,create
19395,MI TIENDA,create
19396,EAST BRAKER LN FOOD MART,create
19402,CEFCO #42,create
19413,DOLLAR GENERAL #6619,create
19416,DOLLAR GENERAL #10024,create
19417,DOLLAR GENERAL #3883,create
19421,DOLLAR GENERAL #4260,create
19422,DOLLAR GENERAL #7448,create
19423,DOLLAR GENERAL #7018,create
19424,DOLLAR GENERAL #10693,create
19428,DOLLAR GENERAL #6946,create
19438,DOLLAR GENERAL #5828,create
19440,DOLLAR GENERAL #10554,create
19441,DOLLAR GENERAL #6625,create
19447,DOLLAR GENERAL #1879,create
19448,DOLLAR GENERAL #10512,create
19453,WALGREENS #12569,create
19454,MONTE CARLO MARKET,create
19462,WALGREENS #12449,create
19467,7 ELEVEN #34251,create
19468,7 ELEVEN #34250,create
19469,7 ELEVEN #34253,create
19474,KWIK CHEK #52,create
19475,KWIK CHEK #53,create
19480,DOLLAR GENERAL #11469,create
19503,LA MEXICANA MARKET,create
19507,ACADEMY #123,create
19508,COPPERRIDGE MARKET,create
19510,HOOVER VALLEY COUNTRY STORE (PARK RD),create
19511,CYPRESS MART,create
19514,SLR GROCERY (LOHMANS FORD),create
19517,SPIRIT RAY'S INC DBA HILL COUNTRY FOOD MART,create
19523,LEANDER QUICK STOP,create
19524,WISKEY LIQUOR,create
19528,RUNBURG FOOD MART,create
19554,ACADEMY #22,create
19556,JD MARKET #3,create
19561,STAR STOP #40,create
19567,DOLLAR GENERAL #10717,create
19576,BLUFFTON STORE (RR 2241),create
19578,THE CORNER MARKET,create
19579,CRYSTAL FOOD MART &DELI,create
19587,WALGREENS #11568,create
19588,CVS #4599,create
19595,WALMART SUPERCENTER #4554,create
19596,WALGREENS #13446,create
19597,WALGREENS #11853,create
19604,SPECS LIQUORS #76 (ELGIN),create
19612,MURPHY USA #6967,create
19613,CVS #4186,create
277782,BERRY CREEK FOOD MART (SHELL),create
277829,MURPHY EXPRESS #8614,create
277845,SPECS #77,create
277884,MURPHY'S #8649,create
277914,GRACY FOOD MART,create
277992,DOLLAR GENERAL #12561,create
278028,THE MARKET AT CARLOS PARKER BLVD,create
278138,TIMEWISE #130,create
278202,SPECS LIQUOR #95,create
278219,7 ELEVEN #36612,create
278220,7 ELEVEN #36618,create
278222,7 ELEVEN #36630,create
278223,7 ELEVEN #36633,create
278224,7 ELEVEN #36621,create
278225,7 ELEVEN #36610,create
278226,7 ELEVEN #36600,create
278227,7 ELEVEN #36609,create
278228,7 ELEVEN #36592,create
278229,7 ELEVEN #36588,create
278230,7 ELEVEN #36616,create
278231,7 ELEVEN #36599,create
278232,7 ELEVEN #36589,create
278233,7 ELEVEN #36603,create
278234,7 ELEVEN #36596,create
278235,7 ELEVEN #36585,create
278275,MURPHY USA #8671,create
278286,MANOR MEAT MARKET,create
278293,DOLLAR GENERAL #1830,create
278306,NEW HOPE EXPRESS,create
278346,FRESH PLUS,create
278400,CEDAR MART,create
278405,DESSAU MINI MART,create
278434,EUREST SAMSUNG (FAB2),create
278451,PARK PLACE MARKET,create
278490,7 ELEVEN #36581,create
278569,CIRCLE K #2704674,create
278571,CIRCLE K #2704676,create
278574,CIRCLE K #2704679,create
278580,CIRCLE K #2704685,create
278581,CIRCLE K #2704686,create
278584,CIRCLE K #2704689,create
278585,CIRCLE K #2704690,create
278678,7 ELEVEN #35791,create
278682,7 ELEVEN #35801,create
278684,7 ELEVEN #35805,create
278688,BERRY CREEK FOOD STORE(VALERO),create
278704,CRYSTAL FOOD MART & DELI,create
2788606,DOLLAR GENERAL #12967,create
2788608,WOODY'S COUNTRY MART 2,create
2788617,7 ELEVEN #35471,create
2788624,LAKE LINE XPRESS MART,create
27863221,WALGREENS #15140,create
27863237,DOLLAR GENERAL #13713,create
27863251,MINIMAX FOOD MART #2,create
27863300,METRIC LIQUOR,create
27863338,MI PUEBLITO #3,create
27863341,HEB PLUS #659,create
27863423,SOCCER ZONE LAKELINE,create
27863443,VALERO #1550,create
27863473,7 ELEVEN #35473,create
27863482,SETTLERS EXPRESS,create
27863539,SUN & SKI (W ANDERSON LN),create
27863716,7 ELEVEN #35623,create
27863736,M&M FOOD MART (WALNUT ST),create
27863739,7 ELEVEN #35624,create
27863770,METRO FOOD AND CAFE,create
27863794,CVS #10106,create
27863855,DESSAU QUICK STOP,create
27863857,GRUBBY'S,create
27863883,PANTHER MART (JOE DIMAGGIO BLVD),create
27863906,7 ELEVEN #36103,create
27863952,CORNER STORE #1551,create
27863969,CORNER MART (E PALM VALLEY BLVD),create
27863974,FIVE BELOW #1111,create
27863977,FIVE BELOW #1114,create
27863986,MI PUEBLITO AUSTIN WIRELESS,create
27864006,SPEC'S LIQOUR #112,create
27864008,CEFCO #91,create
27864016,HOME DEPOT #6585,create
27864031,CORNER STORE #1559,create
27864122,BUDDIES ONE STOP,create
27864128,HIGH COUNTRY MARKET,create
27864138,JARRELL TOWN CENTER (1657),create
27864141,STAR STOP #77,create
27864142,STAR STOP #78,create
27864143,HEB #673,create
27864151,STAR STOP #81,create
27864157,STAR STOP #79,create
27864184,7 ELEVEN #36977,create
27864206,STAR STOP #76,create
27864209,STAR STOP #80,create
27864216,7 ELEVEN #36056,create
27864277,KWIK CHEK #66,create
27864322,LLANO SHORT STOP,create
27864364,WALMART SUPERCENTER #3169,create
27864365,WALMART SUPERCENTER #3170,create
27864560,HOME DEPOT #504,create
27864561,HOME DEPOT #6538,create
27864563,HOME DEPOT #6808,create
27864564,HOME DEPOT #8439,create
27864579,WALMART SUPERCENTER #4163,create
27864601,MANOR EXXON,create
27864623,ROUNDUP,create
27864897,DRY CREEK SHELL LLC,create
27864923,FIVE BELOW #1131,create
27864949,CVS #10337,create
27864980,CIRCLE K #2704107,create
27865008,CORNER STORE #1554,create
27865010,QUICK C-STORE,create
27865014,MINIMAX FOOD MART #3,create
27865084,CVS #10486,create
27865113,SUNRISE MINI MART (E SAINT JOHNS AVE),create
27865115,7 ELEVEN #35727,create
27865119,WOODYS#1,create
27865132,MIDTOWN GROCERY & CAFE,create
27865194,BREAKTIME CONVENIENCE,create
27865199,CORNER STORE #3959,create
27865204,FOOD BASKET,create
